customer_id,tenure_days,last_nps,tickets_30d,usage_delta,sentiment_score,plan,region,billing_change_30d,churned_next_60d
2709,11,36,1,-2.1956724413257467,0.5678059095657327,Pro,NS,0,0
2710,598,53,0,0.014611180300383027,-0.5122751295253212,Basic,PE,0,0
2711,653,31,0,0.5905023187952785,-0.2571008299442251,Basic,NB,1,0
2712,99,-85,0,1.3108827266886962,-1.0,Plus,AB,1,1
2713,1378,42,1,1.5154796656876108,1.0,Plus,AB,0,0
2714,359,-2,1,-0.13028624928391652,0.44489845002918427,Basic,BC,1,0
2715,1492,20,0,0.7702665284831038,0.4802191092175062,Plus,ON,0,0
2716,1296,-49,0,-0.8043501578320993,-0.19572069360314245,Basic,AB,1,0
2717,1384,-32,2,-0.4434864390182549,-0.45845261014992833,Pro,PE,0,0
2718,1141,-96,0,1.3676605136511624,0.5659183643426724,Basic,NS,0,1
2719,1619,-81,0,-0.039904311589052395,-0.6218747550492721,Basic,NL,1,1
2720,1072,-22,0,0.1596777618308206,-0.00027611614352175684,Basic,NL,0,0
2721,918,45,1,-1.0331362400785684,-0.650438069875231,Basic,SK,1,0
2722,168,10,1,0.42256716467424005,0.17436906795119977,Basic,SK,0,0
2723,1616,-99,1,0.7540542848457129,-1.0,Plus,MB,0,1
2724,968,-8,1,0.723022903730172,-0.7883472640166163,Pro,BC,0,0
2725,321,-88,0,-1.211361133949532,-0.4158916725994296,Basic,NS,0,0
2726,1274,-97,0,0.9999443433110298,0.46885184446319195,Plus,ON,1,0
2727,454,69,0,-0.9981006602355318,-0.21879062675715896,Basic,SK,0,0
2728,307,8,0,-0.026414999087045726,0.6901589938688215,Basic,QC,1,0
2729,961,-27,0,-1.6181191703935376,1.0,Basic,AB,0,0
2730,45,88,1,-0.17946835767597058,-0.08518587781297621,Basic,ON,0,0
2731,1117,-6,2,-1.0035864681614417,-0.7870684521624987,Plus,SK,0,0
2732,1485,4,1,-0.44885715967470863,0.6794079737656288,Basic,NS,0,0
2733,1808,-93,0,0.059910439684482286,-0.8249397031129209,Pro,ON,0,0
2734,1418,-34,0,0.8272248068737484,-0.4419582230632919,Plus,ON,0,0
2735,1205,90,1,0.7929034666922938,-0.9206385625558321,Plus,NS,1,0
2736,1409,9,1,-2.337296287244784,0.6778988352126053,Pro,SK,0,0
2737,1718,-92,1,0.6783182731341613,0.4432514095326541,Pro,NS,0,0
2738,1395,16,1,0.20627640584490153,1.0,Plus,NB,1,0
2739,568,-90,2,-0.5602026923402286,-0.16475336570604163,Plus,NB,0,0
2740,900,-2,0,-0.8804073025864007,-0.3943850950464698,Basic,NL,0,0
2741,150,-59,0,-0.06242813747513088,-0.2148863806021761,Plus,NL,0,0
2742,896,40,0,0.2305980188939099,-0.6996624649578633,Plus,NS,0,0
2743,1151,63,0,0.37788228228123144,0.9571910683773368,Pro,NL,0,0
2744,1310,19,0,-0.1972900891200689,1.0,Basic,SK,0,0
2745,735,40,0,-2.524221680321121,-0.33428707872622476,Basic,NL,0,0
2746,1253,-89,0,-0.4953032426034153,0.4556188485449387,Basic,BC,0,0
2747,1059,-64,1,-1.1836923420361263,0.006706524716565229,Pro,BC,0,1
2748,530,-27,1,2.055220968516346,0.36504425690109454,Basic,SK,0,0
2749,1816,-28,1,0.059312765419377855,0.7358192114824835,Plus,AB,0,0
2750,19,-49,0,0.7411200128832625,-0.5858548213006209,Basic,BC,0,1
2751,993,98,0,0.6351270937507677,-0.18715433097835557,Basic,NB,1,0
2752,387,29,0,0.3103284759617465,0.8218933359620102,Basic,NS,0,0
2753,1666,-45,0,-0.416217619899324,0.4053009367244841,Plus,NB,0,1
2754,1670,-41,2,-0.543829053927893,0.29639184563673354,Basic,SK,0,0
2755,691,-78,0,-2.0205935003323385,0.4058103044477298,Plus,NL,0,0
2756,593,2,0,0.14219313514130974,0.46473490552992125,Pro,NL,0,0
2757,161,-61,0,0.30038093695788537,0.7946580512422728,Pro,BC,1,1
2758,729,-37,1,-0.04782984619791361,0.5522641829975317,Plus,PE,0,0
2759,1082,-16,0,0.14342186871507598,0.06956399410175254,Plus,MB,0,0
2760,1187,50,0,-1.2064103339541288,0.31182183013903986,Basic,NL,0,0
2761,868,56,0,-0.2940473139662285,0.05954260219434996,Pro,AB,0,0
2762,1326,78,1,-0.6498537937817882,-0.34768622212302214,Basic,MB,1,0
2763,1613,96,2,0.6650059156350103,0.06902352878699969,Plus,NB,0,0
2764,59,-12,0,0.04098432823524924,0.03171366860836512,Basic,BC,0,0
2765,673,-70,3,-0.6398126391918693,-0.9188551746782144,Basic,SK,0,0
2766,540,77,1,-0.15995088456830253,0.5649609756532299,Basic,QC,0,0
2767,1645,-81,2,-1.039524675720976,0.666678067377173,Plus,SK,0,0
2768,1093,82,1,-0.3281751268411529,0.4262853438779477,Plus,AB,0,0
2769,1200,29,1,0.582686961681618,0.6308234918337124,Plus,SK,0,0
2770,1235,52,1,-1.3322948735215885,-0.005545481330929802,Basic,NS,0,0
2771,866,-88,1,-0.06115660284555901,-0.2084444667803194,Pro,PE,0,0
2772,155,21,0,-0.7499349137782523,0.6693432222380322,Basic,AB,0,0
2773,924,2,0,-1.3315816613576672,-0.5352700645551246,Basic,MB,0,0
2774,1709,5,1,1.8652935992889785,-0.5560642554311348,Plus,NB,0,0
2775,1002,18,1,1.2537740179980934,0.36888323644402454,Pro,BC,0,0
2776,1472,-31,1,-0.5980633236488281,0.35245791861502795,Basic,NS,0,0
2777,251,94,0,-0.28976909672896906,0.6580434755813387,Plus,ON,1,0
2778,590,85,0,-2.0222458092034,-0.9262654100768958,Plus,NS,0,0
2779,696,-2,0,-1.5924872056449197,0.041354655523900434,Pro,ON,1,0
2780,1594,-19,0,-1.1280284070314834,-0.5782200325192552,Basic,QC,0,0
2781,492,-26,0,-0.03358497517999565,0.613176527921388,Basic,QC,0,1
2782,1141,17,2,-0.11472151179391586,0.9002494291765099,Basic,MB,0,0
2783,1259,-17,0,0.3317219466232881,0.4026974061131837,Basic,BC,1,0
2784,682,91,1,0.6786076590701907,-0.23470871315206213,Basic,SK,0,0
2785,640,-32,1,0.2780092848865,-0.3491510916039764,Pro,SK,0,0
2786,670,-42,0,-1.0814078479612759,-0.14709715839482101,Basic,NB,0,0
2787,671,87,0,0.32402343422206537,-0.40467463530337433,Pro,PE,0,0
2788,1465,25,1,0.6353518112991401,0.0044553105928250986,Basic,ON,0,0
2789,814,10,1,-0.4272725817655366,-0.35051925027383,Pro,QC,0,0
2790,1688,-39,2,-1.8464216590525009,-0.7289894658758219,Plus,BC,0,0
2791,428,43,0,1.1840690584438738,0.32838785676709564,Basic,NB,0,0
2792,997,27,1,0.08831454946524162,0.3746944127503995,Plus,QC,0,0
2793,1488,4,0,-2.772838743096468,1.0,Basic,NB,0,0
2794,1193,-33,1,2.070253084867195,-0.15991624960055315,Basic,BC,0,0
2795,1556,-86,0,-0.47876251908483464,-1.0,Basic,QC,0,0
2796,659,82,1,2.4390231871773165,0.5891808535961225,Basic,NL,0,1
2797,978,-66,0,0.37736436613524704,0.6566537529085171,Plus,MB,0,1
2798,599,82,1,-0.2026796750711744,0.7852009828494093,Plus,SK,1,0
2799,1110,-87,0,0.18359472430730595,0.9827946020295764,Basic,PE,0,0
2800,518,76,2,-0.7092717171438492,0.9913184374107019,Pro,NL,0,0
2801,450,1,2,0.061310397556036705,-0.4860658686999332,Pro,NL,0,0
2802,1287,-1,0,2.01062063320819,1.0,Basic,NS,0,0
2803,930,-94,1,-0.8986224302507531,-0.09682118289132358,Basic,BC,0,0
2804,779,-71,1,0.5333647089351805,0.5790620967301902,Basic,NS,0,1
2805,1353,-52,0,-0.7197588447268848,0.2556956326185076,Plus,NL,0,0
2806,272,43,1,-0.1680809844048159,-0.4836494626080706,Basic,BC,0,0
2807,1630,10,0,1.9766103338806056,0.796215008473897,Basic,NS,0,0
2808,1691,78,1,0.5264618134118679,-0.17366090942986726,Plus,NS,0,0
2809,1587,-29,0,0.7456735234735848,1.0,Plus,AB,1,0
2810,1407,-21,0,0.07084639605228406,-0.3579459191964688,Basic,SK,0,0
2811,646,-18,2,2.695488709469085,-0.5026706848306811,Pro,NB,0,0
2812,1200,-59,1,-0.9496387450907569,-0.29772236577744104,Plus,PE,0,0
2813,1786,-84,2,-1.5793719075375352,0.9971207646572787,Basic,NB,0,0
2814,468,90,0,1.686012583861031,-0.8403199618563025,Plus,AB,1,0
2815,1008,72,4,-0.3815835486484203,0.6478398816616341,Basic,SK,0,0
2816,1313,-94,1,0.41025906898077413,1.0,Plus,BC,0,0
2817,709,54,0,1.716358498799454,-0.0016290340751460713,Basic,BC,0,0
2818,311,-91,1,0.42355883701672115,-0.13585183027560813,Basic,NB,1,1
2819,1564,-67,1,2.230818271811151,0.1479375717778289,Basic,PE,1,0
2820,1613,-65,0,0.1361958628054981,-0.5734454970809061,Basic,MB,0,0
2821,1251,52,0,-0.7081268640084478,1.0,Plus,MB,0,0
2822,1135,-95,0,-2.35348319363109,0.5018862578020866,Plus,QC,0,0
2823,563,51,0,0.30054744840099773,-0.6323095712530601,Basic,PE,1,1
2824,297,45,0,-2.2364262035051636,-0.38431254160170303,Basic,QC,0,0
2825,1200,33,1,0.3246397411466488,0.20748027414579412,Plus,NB,0,0
2826,630,-72,0,1.4595381748779412,-0.6766541035389844,Basic,AB,1,1
2827,1015,25,1,-0.017060687140464822,-0.8025926558526337,Basic,AB,0,0
2828,45,52,0,0.19010629284927974,0.27626084858766403,Plus,NB,0,0
2829,753,82,2,0.9156646964840696,0.7035990037796092,Pro,AB,0,0
2830,1774,-20,0,0.6695342435560055,0.6491331775026525,Pro,BC,1,0
2831,362,73,2,1.160498489410031,0.06415745811220934,Plus,MB,0,0
2832,1709,51,0,-0.01917862516714182,-0.06470564457366151,Basic,AB,0,0
2833,82,-26,0,-2.2511352240100946,0.13100211334026013,Plus,SK,0,0
2834,657,-75,1,1.1760176917840621,0.6952762232542362,Basic,NS,0,1
2835,1386,26,0,-0.23880188735057656,-0.6540608086757052,Basic,AB,1,0
2836,1103,14,1,-0.8786526806291152,-0.36645058531951524,Plus,NL,0,0
2837,434,25,2,0.33593539139645895,-0.12665958403543412,Plus,PE,0,0
2838,1008,-73,1,0.18654182120262447,-0.045343607407440534,Basic,ON,0,1
2839,717,30,1,-0.7494624633831906,0.06731744974137302,Basic,NS,0,1
2840,1814,-26,0,-1.2855844352134582,0.08505838818230817,Plus,QC,0,0
2841,570,65,1,0.4684153581887788,0.5044148264978875,Pro,NS,0,0
2842,837,88,1,-0.8498716714065278,-0.9576897333057296,Plus,NL,0,0
2843,1675,-23,0,0.1143834751359338,-0.8608640314867207,Basic,NL,0,0
2844,965,78,0,0.3734453554444396,-0.29911662107872783,Pro,ON,1,0
2845,526,-11,0,0.968176152875425,0.618153613552059,Plus,PE,0,0
2846,437,75,0,2.1191036023595675,-0.2911698673133267,Plus,QC,0,0
2847,1572,-80,1,0.23720920127565875,0.07535065643542918,Basic,NS,0,0
2848,169,-47,2,-0.425361470265525,0.17688425380720613,Basic,PE,0,0
2849,158,83,1,1.6584359070094898,0.2896580532763763,Basic,SK,1,0
2850,785,2,1,1.048092728848176,1.0,Basic,NL,0,1
2851,1263,-42,4,0.16838302778308764,0.5167865070027473,Basic,NS,0,0
2852,1745,-29,1,0.23648694614658164,0.6984778854317353,Plus,AB,1,0
2853,1595,78,0,0.026911724141361133,0.023922175527576486,Basic,NS,0,0
2854,76,-81,0,0.16221150474248305,0.9841023130179518,Pro,PE,0,1
2855,1023,11,0,-0.10186535164261648,0.14296459736033343,Basic,MB,0,0
2856,390,-42,0,-0.9748304823479658,-1.0,Plus,BC,0,1
2857,67,-30,0,0.008873458852412548,1.0,Plus,PE,0,0
2858,1292,36,0,1.7572742170721443,0.12770956131416483,Plus,AB,1,0
2859,351,8,2,-0.816042000988651,0.41786350096910285,Basic,SK,0,0
2860,1163,28,0,-0.27127131945695626,-0.5411656774310011,Plus,SK,0,0
2861,736,56,0,-0.8919192661546727,1.0,Pro,NS,1,0
2862,1205,90,0,1.1573322956735501,-0.3759523488083307,Pro,SK,0,0
2863,779,99,1,0.8297041293737117,-0.13114808605579242,Plus,NL,0,0
2864,623,-45,1,-1.2783128203538188,-0.8174567401474004,Plus,MB,1,0
2865,1242,95,1,-2.018462428472016,0.3187466176166549,Basic,MB,0,0
2866,363,-66,1,0.8657011788346128,-0.06890922756226331,Pro,NB,0,0
2867,1504,22,0,-1.339267121988083,-0.8261565130652229,Pro,NB,1,1
2868,125,30,0,0.8282663567889997,0.05945744332681142,Plus,ON,0,0
2869,1297,3,0,-0.6380730352667855,0.15687697580564264,Plus,AB,0,0
2870,671,-94,0,0.694999668887765,-0.048485604824591994,Plus,SK,0,0
2871,1475,-74,0,0.4441164261684147,-0.9925327852742837,Basic,SK,0,0
2872,1581,-100,1,-0.5364541150229348,0.27447748433785396,Pro,ON,1,1
2873,462,98,0,-0.8789920131961103,-0.6605841779880822,Plus,BC,0,0
2874,1510,71,0,0.5757967128909325,0.6335302096287201,Plus,PE,0,0
2875,296,-14,1,-0.6925857199104988,-0.23324659220980407,Plus,NS,0,1
2876,1336,-60,2,1.1089802385271024,0.6565713343691723,Pro,ON,0,0
2877,1026,22,0,-0.8323499145880878,0.10844971588106567,Plus,PE,0,0
2878,320,-26,0,0.350350320805497,0.13923689226097208,Basic,MB,0,0
2879,217,-59,0,-0.39020450596025524,0.8657784337195642,Plus,ON,0,0
2880,627,16,0,0.005714110552789686,-0.38915937461574857,Pro,SK,0,0
2881,455,60,1,-0.7005269906110326,-0.5574643598659688,Plus,NS,0,0
2882,679,77,0,-0.1786064354098913,0.4334210437237499,Pro,NB,0,0
2883,642,-38,1,-2.5617515620580185,-0.6884293058936595,Pro,AB,0,0
2884,64,64,0,-0.8129224823594956,-0.3792672336189512,Plus,AB,0,0
2885,921,86,0,-0.5876116834101616,-0.8474969680534674,Basic,ON,0,0
2886,1045,26,0,-0.07187652958566514,0.791093537331628,Basic,AB,0,0
2887,666,75,1,1.2931917687021603,-0.5016050454084438,Plus,MB,0,0
2888,1433,32,1,-0.6977305159963834,-0.29256762557794835,Basic,SK,0,0
2889,1681,-53,0,1.4139851569978024,-0.6740314954694947,Plus,AB,0,0
2890,989,-98,0,-0.8614186380975557,-0.13125278369708906,Plus,QC,0,1
2891,524,15,1,-1.108121964109171,0.01423338127670111,Basic,MB,0,0
2892,1689,74,0,-1.8842162685219725,0.5955862338622042,Plus,MB,0,0
2893,1575,89,1,0.6067846469543371,-0.6931737931581966,Plus,NL,0,0
2894,246,-2,0,0.0860224250408956,-0.2605531597521894,Basic,NB,0,1
2895,1312,15,1,0.5475362192819941,0.9536430805319919,Basic,ON,0,0
2896,357,-87,1,0.13162068898893264,0.724635882965984,Pro,BC,0,1
2897,636,90,1,-0.009197164050925629,-0.3066831654483624,Basic,MB,0,0
2898,1137,11,0,0.28442374045197166,0.07031611880581667,Basic,AB,0,0
2899,639,-40,2,2.1524861327973177,1.0,Basic,NS,1,0
2900,1550,58,0,-0.4739381960231787,-0.6163893620254973,Basic,SK,0,0
2901,1281,-6,1,2.054322205562732,-1.0,Plus,BC,0,0
2902,373,-84,0,0.8523631348003574,-0.2216566054509195,Basic,NB,0,1
2903,330,23,1,0.36519790841142424,0.04997326624605502,Pro,MB,0,0
2904,1666,-77,2,0.5545285700218084,-0.3813172732418638,Basic,SK,0,0
2905,295,15,0,-3.1956240884900367,0.6861459600499037,Plus,NB,1,0
2906,158,50,1,-0.2616635842307758,0.22639341401890725,Basic,SK,1,0
2907,1117,-19,0,-0.6702333622134368,-0.26265666077869576,Pro,PE,0,0
2908,415,-51,0,2.112393328314427,-0.22339219302506533,Plus,AB,0,1
2909,987,-22,1,-0.34139865313360873,-0.34780873603812834,Pro,NS,0,0
2910,465,-22,0,-0.029799976194821397,0.5978403285924215,Plus,QC,0,0
2911,1776,-31,1,-0.04604373437170928,-0.18352039116921484,Plus,SK,1,0
2912,809,-74,2,-1.3065326416622,-0.6157462875599489,Pro,SK,0,0
2913,1194,-86,2,-0.5602216277648677,0.6771408283084015,Basic,MB,0,0
2914,1022,-51,0,0.8168979113065603,-0.06584148994280045,Plus,ON,0,0
2915,793,-65,0,-2.1318067842521535,-0.715939911874518,Basic,NB,0,0
2916,469,-93,0,0.3113523830140507,1.0,Plus,PE,1,0
2917,1583,-22,1,-0.9014797888584318,0.46632816197841287,Pro,BC,1,0
2918,1533,30,1,1.2999189780618117,0.12774943723930088,Pro,QC,1,0
2919,747,89,0,0.3949217672080263,-0.027107633323258273,Basic,AB,0,0
2920,518,-54,1,-1.5197678828100394,-0.06820382440554826,Basic,SK,0,0
2921,1687,4,1,-0.41614521651172764,-0.08044319572001898,Basic,ON,0,0
2922,490,-3,1,0.45356003026458863,-0.06414412610661413,Basic,NL,0,0
2923,1696,-5,0,-0.3039540630705414,-0.2538231767067376,Basic,MB,1,0
2924,123,88,0,0.14512033292760365,0.03799013374988381,Basic,MB,0,0
2925,758,59,2,-0.01923676106405932,-0.26568691550564416,Pro,QC,1,0
2926,1611,15,1,0.8668210859166574,0.23407257168340972,Plus,QC,0,0
2927,370,-88,1,0.4395657746659394,0.08591375368673243,Plus,ON,0,0
2928,350,-100,0,-0.04820838564256086,-0.32028466384083754,Plus,NL,0,0
2929,779,-67,0,0.017917738221916595,0.04790757442722595,Plus,NL,0,0
2930,770,89,4,-1.0828340625830453,0.4257635572029328,Pro,QC,0,0
2931,978,-22,1,1.4673820105354922,-1.0,Plus,PE,0,0
2932,458,-23,1,2.9622138644205442,0.44691898467225166,Basic,PE,0,0
2933,844,20,1,-0.3303492465514715,-0.6358281630538921,Plus,QC,0,0
2934,1213,-8,0,0.04769947087362862,-0.17533008554346238,Pro,NS,1,0
2935,1735,-3,0,1.015046943458476,-1.0,Basic,QC,0,0
2936,1440,-19,2,1.0094696724921264,0.4393970263391048,Plus,ON,1,1
2937,1699,98,1,0.17830995631569363,-0.3441416062969772,Basic,NL,0,0
2938,1229,58,0,-0.976169018468538,-0.19988620521344366,Basic,BC,0,0
2939,1499,91,0,1.8181588366757873,0.15439607986850426,Pro,MB,1,0
2940,320,52,2,0.6812343199949997,-1.0,Basic,QC,0,0
2941,271,-63,1,0.22054890689522208,0.1372349588232378,Basic,NB,0,1
2942,1452,-87,0,-0.7228276301385732,0.488947926020445,Basic,SK,1,0
2943,415,35,0,0.057955168641172075,0.20452080541544257,Pro,NS,0,0
2944,152,-10,0,-1.814447367262549,-0.1363103216738738,Basic,BC,0,0
2945,351,-47,2,0.740904633051127,0.12469187584189864,Pro,QC,0,0
2946,1349,29,0,0.9847346857512055,0.05470457713219804,Basic,QC,0,0
2947,1134,0,2,0.2297589919427541,0.5551214440630585,Pro,BC,0,0
2948,253,-12,1,-0.9602529244189619,0.8530061301181003,Pro,PE,0,0
2949,499,-45,1,0.4518975861164713,-0.14650005594330007,Basic,QC,0,0
2950,21,-7,0,0.7873580466943357,0.2389166981802843,Basic,NL,0,0
2951,1272,-8,0,-0.7432363667780943,-0.30054973823537,Basic,NB,1,0
2952,570,-17,0,0.933992223153786,0.35002469178458284,Plus,ON,0,0
2953,51,-16,2,0.5245174345941758,0.37607457498290187,Basic,NB,0,0
2954,687,88,0,-0.27401631381909686,-7.637142772624894e-05,Basic,NL,1,0
2955,603,-79,0,-0.5576555790986524,0.41141018838440746,Basic,NB,0,0
2956,1462,-66,0,-0.1788746048480557,0.10191570903583164,Basic,PE,0,0
2957,1191,-85,2,-0.9706677673827739,0.07116109373571144,Basic,ON,0,1
2958,1249,-51,1,0.26026272991097116,-0.4282188280199569,Pro,NB,0,0
2959,1703,21,0,0.5584845207792332,0.20317769371506078,Pro,MB,0,0
2960,1495,27,0,1.168596592795489,-0.2467493155834566,Basic,NL,0,0
2961,143,12,0,0.2974486052239491,0.6218090586522487,Plus,NL,1,0
2962,1100,70,1,0.3913177662105359,-0.4059201585731983,Plus,SK,1,0
2963,1040,-84,0,-0.2680077425053572,0.26130383413506875,Plus,AB,0,0
2964,957,-21,0,-0.8741035628626731,-0.0563738786829418,Plus,NS,0,1
2965,1559,85,0,-0.42993197092420804,0.25979294518081875,Plus,AB,1,0
2966,82,29,1,1.4280708119024874,0.06501972264215677,Plus,NS,0,0
2967,408,31,2,0.634080936752976,-0.39080135019188955,Plus,NB,0,0
2968,1438,-16,1,0.4073971776443704,0.7562711581164661,Basic,MB,0,0
2969,1708,66,0,-1.8153707896967453,-0.43230130934300204,Basic,MB,0,0
2970,587,-7,1,0.3128133167436986,0.4855445734927972,Basic,QC,1,0
2971,868,33,0,-1.3296826073926284,-0.919027915787039,Plus,AB,0,0
2972,139,-20,3,-1.258368594304883,-0.07335320753764918,Basic,NB,0,0
2973,940,-32,3,-1.1463526088450813,1.0,Plus,SK,0,0
2974,1499,-32,0,-0.772833460036299,-0.06526907921888547,Basic,SK,1,0
2975,1239,47,1,0.8333894899614118,0.15788369268052557,Pro,BC,0,0
2976,1821,91,0,0.22659212617799823,1.0,Basic,QC,0,0
2977,1801,-85,0,-0.9431462779775022,0.01430617122435042,Plus,MB,0,0
2978,275,-50,1,-0.580741118283471,0.25540369555399056,Plus,PE,0,1
2979,1570,4,0,0.4983144204532381,0.46278333072973343,Basic,MB,1,0
2980,802,64,1,0.6978071357336549,-0.7278155887597404,Basic,AB,0,0
2981,262,100,1,0.13363319318873396,-0.19130711077966192,Pro,PE,0,0
2982,831,96,0,-1.147490415073775,0.1779224003590887,Basic,MB,1,0
2983,1322,69,0,-0.4125260725372831,-0.8575147879799154,Pro,MB,0,0
2984,173,84,1,2.380991489339341,0.9218827271155553,Pro,BC,0,0
2985,104,-35,1,-1.2108740331176684,0.553848728831467,Plus,MB,1,0
2986,1815,-92,0,0.37493286844768214,0.46449013601008393,Plus,AB,0,0
2987,842,6,0,2.1208329953340357,0.8919978691118036,Plus,AB,1,0
2988,1143,-1,0,-0.27348423330496235,0.5339475882503185,Plus,MB,0,0
2989,345,-15,2,1.8338038593637813,-0.037934241588837375,Pro,NL,0,0
2990,831,-37,0,-0.6876846207632886,-0.879346153637221,Basic,BC,0,0
2991,247,-79,0,-1.9748950310693996,-0.30872714100263876,Basic,NL,1,1
2992,390,61,0,-0.5792779729461932,-0.2913423998434911,Basic,AB,0,0
2993,1469,82,1,-0.7577050013726064,0.47127298608167556,Plus,NS,0,0
2994,908,56,1,-1.6701781924162264,0.14853665498902907,Basic,ON,0,0
2995,492,65,0,-0.4174489690553193,-0.8392838973884952,Pro,ON,0,0
2996,911,9,0,0.9909961797249501,0.6190792546959897,Basic,NB,0,0
2997,1058,-4,0,-0.5941201885449019,0.8976183947286452,Pro,NL,0,0
2998,1686,-83,1,-0.37600315706297405,0.9853233725011659,Basic,AB,1,0
2999,1150,-30,1,1.3705086531082344,-0.5779566088520428,Basic,SK,1,0
3000,491,92,1,-0.7482709979740649,0.2929421395916071,Basic,AB,0,0
3001,1425,26,3,0.6189276135952376,-0.5038221578084031,Basic,SK,0,0
3002,926,-4,1,-1.7074329104488837,1.0,Plus,NS,0,0
3003,1003,-100,0,-0.9661420287898361,0.11834652880814577,Pro,MB,1,0
3004,973,31,0,-0.21343106519824123,-0.12211187163516643,Basic,AB,0,0
3005,546,-97,0,1.2091198099505955,-0.23252897161210642,Plus,NB,0,1
3006,1112,24,1,-0.9125400174205731,0.3004210773738949,Basic,MB,0,0
3007,1613,-19,1,-0.9245598282041674,0.40936858047125746,Basic,ON,1,0
3008,1206,-74,0,0.27235248759196323,-0.8888342020392301,Plus,NL,0,1
3009,1045,70,1,0.4328864946404487,0.9381183358313829,Basic,AB,1,0
3010,137,-42,1,-1.035597974779926,0.3825478381347711,Pro,BC,0,1
3011,1641,-69,3,-0.5218957376082406,0.9332946484869927,Plus,AB,0,0
3012,101,60,0,1.0866608278509824,1.0,Basic,NS,0,0
3013,1686,-73,0,-1.1800090873473532,0.04035142641051874,Plus,PE,0,0
3014,552,5,0,0.34147673904707876,0.6141442349105979,Basic,NB,0,0
3015,855,4,0,-0.5175334889131944,-0.2454700576058053,Plus,BC,0,0
3016,1565,82,1,1.402581417043068,-0.18063052593046505,Pro,NS,0,0
3017,1691,87,0,0.5804197564673585,1.0,Pro,MB,0,0
3018,998,-31,2,0.8805628943076674,-0.34346224994152186,Basic,NL,0,0
3019,456,-39,0,-0.5375840551879599,0.21788125061755648,Basic,NS,0,0
3020,399,-67,0,0.8245151560185962,-0.44465401248462044,Plus,ON,0,0
3021,681,-14,0,0.7984770104452468,-0.2933631841076725,Pro,ON,0,0
3022,52,13,1,0.5194888741480125,-0.2030724712277571,Pro,SK,0,0
3023,263,5,2,-0.2826092674912256,0.9682874967221602,Basic,NL,0,0
3024,1163,-45,0,0.16260534505003804,0.40826100064106274,Plus,ON,0,0
3025,1093,12,0,-1.8527095348652787,0.6051152936251222,Pro,AB,0,0
3026,672,-88,1,1.7590046180128887,-0.984093678704112,Basic,MB,0,0
3027,476,83,0,-0.6039225937437165,0.12078906205581182,Pro,QC,1,0
3028,296,-83,0,-0.3348507296111789,-0.12949679603781752,Basic,ON,0,0
3029,1020,81,0,-1.3177985324194006,0.3953938383474047,Basic,PE,0,0
3030,1550,12,1,0.6728948662991454,1.0,Basic,QC,0,0
3031,1500,70,0,0.5292100439110343,-1.0,Plus,QC,0,0
3032,787,-62,0,-0.2955162932555183,0.3396694853176644,Pro,PE,0,0
3033,354,88,1,-2.334672448315709,1.0,Plus,QC,0,0
3034,651,69,1,-0.7115554940294971,-0.2058727081222905,Basic,AB,0,0
3035,391,-22,0,0.46002269879431695,0.18990343228881285,Basic,NS,0,0
3036,1812,45,0,0.25142160740464653,0.5059419570337497,Plus,ON,1,0
3037,699,50,1,-0.04620147110896543,-1.0,Plus,BC,0,0
3038,1286,81,1,-0.4239476620747896,0.2597105986824827,Plus,ON,1,0
3039,1089,-71,1,-1.5786201484291058,-0.3764388382058762,Basic,QC,0,0
3040,1496,-3,1,0.963870518999406,1.0,Plus,MB,1,0
3041,466,-43,1,-1.4401211290794125,-0.02442272416174128,Pro,PE,0,0
3042,992,95,0,-0.20424931207931116,-0.326204142001457,Plus,MB,0,0
3043,92,-34,1,-1.0348910186891174,0.6079789726198931,Plus,BC,0,0
3044,1132,-30,1,0.9936896763006376,0.39280762924112056,Pro,AB,1,0
3045,158,45,1,0.5820273536172682,0.6375607632209939,Plus,QC,0,0
3046,1362,5,0,-0.3572022912606917,1.0,Plus,PE,0,1
3047,1189,-94,1,0.691184158377242,-0.2511243988634023,Plus,SK,0,1
3048,199,-61,1,-1.491739307541365,1.0,Basic,SK,0,0
3049,1527,-31,0,-0.07949794586859955,1.0,Plus,BC,1,0
3050,892,92,0,-1.0548634298235902,-0.36110057197984635,Pro,BC,0,0
3051,272,-33,0,1.0250632960511181,-0.30298627288157143,Basic,NL,0,0
3052,1113,-52,0,0.37428951013084594,0.12833351291003628,Pro,BC,0,0
3053,409,-49,2,0.6499430178123937,-0.019806381113878682,Plus,BC,0,1
3054,773,13,1,-0.5532421842024213,1.0,Basic,AB,0,0
3055,618,6,2,0.7448110491967598,-0.418354822295257,Plus,NL,0,0
3056,1293,-72,0,-1.1169803085905285,0.24679529779864479,Basic,SK,0,0
3057,1805,48,0,-0.9735258086474549,-0.35929187248164274,Pro,SK,0,0
3058,1648,-23,0,-0.17515645435956012,0.16508088690325673,Plus,PE,0,0
3059,1585,-92,1,-0.9347231808085009,1.0,Pro,MB,1,1
3060,794,74,1,0.7096048881627881,1.0,Plus,NS,0,0
3061,110,-25,1,-0.47345625965469706,0.3271149181471319,Plus,QC,0,0
3062,1392,-59,0,-1.0806594295742495,0.47786180838232173,Pro,PE,0,1
3063,1413,78,0,-1.2101819050972824,0.3828941070693789,Basic,PE,1,0
